word,type,age
stibniitti,substantiivi,new
stidi,substantiivi,new
stiletti,substantiivi,new
stilisointi,substantiivi,new
stimulantti,substantiivi,new
stimulointi,substantiivi,new
stipendi,substantiivi,new
stoori,substantiivi,new
stoppari,substantiivi,new
stoppi,substantiivi,new
storaksi,substantiivi,new
strategi,substantiivi,new
stratosfääri,substantiivi,new
streltsi,substantiivi,new
streptokokki,substantiivi,new
streptomysiini,substantiivi,new
stressi,substantiivi,new
strippari,substantiivi,new
strippi,substantiivi,new
strukturointi,substantiivi,new
struktuuri,substantiivi,new
strutsi,substantiivi,new
struudeli,substantiivi,new
strykniini,substantiivi,new
strösseli,substantiivi,new
stuertti,substantiivi,new
stydi,adjektiivi,new
styreeni,substantiivi,new
suahili,substantiivi,new
subdominantti,substantiivi,new
subjekti,substantiivi,new
subjektivismi,substantiivi,new
subjunktiivi,substantiivi,new
sublimointi,substantiivi,new
subretti,substantiivi,new
substanssi,substantiivi,new
substantiivi,substantiivi,new
substantiivitauti,substantiivi,new
substituentti,substantiivi,new
substituutti,substantiivi,new
subteksti,substantiivi,new
subventointi,substantiivi,new
suffiksi,substantiivi,new
suffragetti,substantiivi,new
suffragisti,substantiivi,new
sugi,substantiivi,new
suhari,substantiivi,new
suihkari,substantiivi,new
suihkugeeli,substantiivi,new
suihkumoottori,substantiivi,new
suihkuseurapiiri,substantiivi,new
suihkuturbiini,substantiivi,new
suikalointi,substantiivi,new
suippokaari,substantiivi,old
suippumyrkkyseitikki,substantiivi,new
sukaatti,substantiivi,new
sukanvarsi,substantiivi,old
sukeltajantauti,substantiivi,new
sukkapari,substantiivi,new
sukkulointi,substantiivi,new
suklaakonvehti,substantiivi,new
suklaanappi,substantiivi,new
suksi,substantiivi,old
suksiboksi,substantiivi,new
suksipussi,substantiivi,new
sukukieli,substantiivi,old
sukulaiskieli,substantiivi,old
sukunimi,substantiivi,old
sukupolvi,substantiivi,old
sukupuoli,substantiivi,old
sukupuoliakti,substantiivi,new
sukupuolikromosomi,substantiivi,new
sukupuolirooli,substantiivi,new
sukupuolitauti,substantiivi,new
sukupuolitesti,substantiivi,new
sukupuolivietti,substantiivi,new
sukuromaani,substantiivi,new
sulamisvesi,substantiivi,old
sulfaatti,substantiivi,new
sulfidi,substantiivi,new
sulfiitti,substantiivi,new
sulkahirssi,substantiivi,new
sulkumerkki,substantiivi,new
sulkutili,substantiivi,new
sulttaani,substantiivi,new
sumakki,substantiivi,new
sumeri,substantiivi,new
summeri,substantiivi,new
sumopaini,substantiivi,new
sumppi,substantiivi,new
sumupilvi,substantiivi,old
sumusireeni,substantiivi,new
sumutorvi,substantiivi,old
sunni,substantiivi,new
sunnuntailapsi,substantiivi,old
suntti,substantiivi,new
suodatinkahvi,substantiivi,new
suodatinpussi,substantiivi,new
suojakansi,substantiivi,old
suojakeli,substantiivi,new
suojaliivi,substantiivi,new
suojanpuoli,substantiivi,old
suojatti,substantiivi,new
suojaväri,substantiivi,new
suojelupoliisi,substantiivi,new
suojelusenkeli,substantiivi,new
suolajärvi,substantiivi,old
suolakkokasvi,substantiivi,new
suolaliemi,substantiivi,old
suolavesi,substantiivi,old
suolayrtti,substantiivi,new
suoli,substantiivi,old
suomalmi,substantiivi,new
suomenruotsi,substantiivi,new
suomi,substantiivi,new
suomukäki,substantiivi,old
suomumaakäki,substantiivi,old
suomyrtti,substantiivi,new
suoni,substantiivi,old
suopayrtti,substantiivi,new
suopunki,substantiivi,new
suoputki,substantiivi,old
suoramyynti,substantiivi,new
suorasuihkutusmoottori,substantiivi,new
suorasuuntaustykki,substantiivi,new
suosikki,substantiivi,new
suosirri,substantiivi,new
suosypressi,substantiivi,new
superlatiivi,substantiivi,new
supermarketti,substantiivi,new
supi,substantiivi,new
supiini,substantiivi,new
supliikki,substantiivi,new
surffari,substantiivi,new
surrogaatti,substantiivi,new
surumarssi,substantiivi,new
suruturisti,substantiivi,new
suruviesti,substantiivi,new
surviaissääski,substantiivi,old
sushi,substantiivi,new
susi,substantiivi,old
susilapsi,substantiivi,old
susipari,substantiivi,new
sutenööri,substantiivi,new
suti,substantiivi,new
sutki,adjektiivi,new
suttupaperi,substantiivi,new
suufi,substantiivi,new
suulaki,substantiivi,old
suupaltti,substantiivi,new
suuramiraali,substantiivi,new
suurennuslasi,substantiivi,new
suuri,adjektiivi,old
suurkaupunki,substantiivi,new
suurmestari,substantiivi,new
suurmufti,substantiivi,new
suurmäki,substantiivi,old
suurristi,substantiivi,new
suursnautseri,substantiivi,new
suurvisiiri,substantiivi,new
suuseksi,substantiivi,new
suutari,substantiivi,new
suutarointi,substantiivi,new
suuvesi,substantiivi,old
suvereeni,adjektiivi,new
suvereniteetti,substantiivi,new
suvi,substantiivi,old
sveitsiläiskaarti,substantiivi,new
svekomaani,substantiivi,new
svetari,substantiivi,new
svetisismi,substantiivi,new
sviitti,substantiivi,new
swahili,substantiivi,new
swati,substantiivi,new
swazi,substantiivi,new
syaani,substantiivi,new
syanidi,substantiivi,new
syanoosi,substantiivi,new
sybariitti,substantiivi,new
sydänambulanssi,substantiivi,new
sydänfilmi,substantiivi,new
sydäninfarkti,substantiivi,new
sydäninvalidi,substantiivi,new
sydänpussi,substantiivi,new
sydäntalvi,substantiivi,old
sydäntauti,substantiivi,new
sydänääni,substantiivi,old
sykemittari,substantiivi,new
sykkyräsuoli,substantiivi,old
syklaami,substantiivi,new
syklamaatti,substantiivi,new
sykli,substantiivi,new
syklitsiini,substantiivi,new
sykloidi,substantiivi,new
sykloni,substantiivi,new
syli,substantiivi,new
sylikummi,substantiivi,new
sylinteri,substantiivi,new
sylinterinkansi,substantiivi,old
sylipaini,substantiivi,new
sylki,substantiivi,old
sylkikivi,substantiivi,old
sylkykuppi,substantiivi,new
syllogismi,substantiivi,new
symbaali,substantiivi,new
symbiontti,substantiivi,new
symbioosi,substantiivi,new
symboli,substantiivi,new
symbolismi,substantiivi,new
symfyysi,substantiivi,new
symposiumi,substantiivi,new
synapsi,substantiivi,new
synapsidi,substantiivi,new
syndikalismi,substantiivi,new
syndikalisti,substantiivi,new
synereesi,substantiivi,new
synergismi,substantiivi,new
synergisti,substantiivi,new
synkooppi,substantiivi,new
synkopointi,substantiivi,new
synkretismi,substantiivi,new
synkronisatelliitti,substantiivi,new
synkronisointi,substantiivi,new
synkronointi,substantiivi,new
synnytysoppi,substantiivi,new
synodi,substantiivi,new
synonyymi,substantiivi,new
syntaksi,substantiivi,new
synteesi,substantiivi,new
syntesointi,substantiivi,new
syntetisaattori,substantiivi,new
syntetisointi,substantiivi,new
synti,substantiivi,new
syntipukki,substantiivi,new
syntisäkki,substantiivi,new
synttäri,substantiivi,new
synttärikortti,substantiivi,new
syntymämerkki,substantiivi,new
syntymäpäiväsankari,substantiivi,new
syntymävuosi,substantiivi,old
sypressi,substantiivi,new
sypressikasvi,substantiivi,new
syreeni,substantiivi,new
syrjääni,substantiivi,new
sysi,substantiivi,old
systeemi,substantiivi,new
systematisointi,substantiivi,new
systemointi,substantiivi,new
systeri,substantiivi,new
sytkäri,substantiivi,new
sytokiini,substantiivi,new
sytosiini,substantiivi,new
sytosoli,substantiivi,new
sytostaatti,substantiivi,new
syvyyspommi,substantiivi,new
syvämeri,substantiivi,old
syydvesti,substantiivi,new
syyhypunkki,substantiivi,new
syylinki,substantiivi,new
syyläjuuri,substantiivi,old
syyni,substantiivi,new
syyslukukausi,substantiivi,old
syystalvi,substantiivi,old
syytinki,substantiivi,new
syöksyputki,substantiivi,old
syöksytorvi,substantiivi,old
syömäri,substantiivi,new
syönti,substantiivi,new
syötti,substantiivi,new
syöttötuoli,substantiivi,new
sädesieni,substantiivi,old
sädesienitauti,substantiivi,new
sähkögrilli,substantiivi,new
sähköinsinööri,substantiivi,new
sähkökaappi,substantiivi,new
sähköliesi,substantiivi,old
sähkömagneetti,substantiivi,new
sähkömagnetismi,substantiivi,new
sähkömittari,substantiivi,new
sähkömoottori,substantiivi,new
sähköoppi,substantiivi,new
sähköpari,substantiivi,new
sähköpatteri,substantiivi,new
sähköposti,substantiivi,new
sähköteippi,substantiivi,new
sähkötuoli,substantiivi,new
sähköveturi,substantiivi,new
sählinki,substantiivi,new
sähläri,substantiivi,new
säiliöinti,substantiivi,new
säiliöpuimuri,substantiivi,new
säilyketölkki,substantiivi,new
säkki,substantiivi,new
säkkipilli,substantiivi,new
säkkituoli,substantiivi,new
säkämaali,substantiivi,new
sälli,substantiivi,new
sänki,substantiivi,old
säppi,substantiivi,new
särki,substantiivi,old
särmi,substantiivi,new
säteri,substantiivi,new
sätkäpaperi,substantiivi,new
sävellaji,substantiivi,new
sääksi,substantiivi,old
sääli,substantiivi,new
sääri,substantiivi,old
sääski,substantiivi,old
säästöpankki,substantiivi,new
säästötili,substantiivi,new
säätiöinti,substantiivi,new
söpöliini,substantiivi,new
sörsseli,substantiivi,new
söötti,adjektiivi,new
taaleri,substantiivi,new
taateli,substantiivi,new
taavetti,substantiivi,new
tabernaakkeli,substantiivi,new
tabletti,substantiivi,new
tabloidi,substantiivi,new
tabulaattori,substantiivi,new
tabulatuuri,substantiivi,new
tabulointi,substantiivi,new
taburetti,substantiivi,new
taempi,adjektiivi,old
tafti,substantiivi,new
tagi,substantiivi,new
tahiti,substantiivi,new
tahti,substantiivi,new
tahtilaji,substantiivi,new
taidefilmi,substantiivi,new
taidelaji,substantiivi,new
taidemaalari,substantiivi,new
taidemusiikki,substantiivi,new
taifuuni,substantiivi,new
taikinakuori,substantiivi,old
taikinointi,substantiivi,new
taikonautti,substantiivi,new
taikuri,substantiivi,new
taimi,substantiivi,old
taipaani,substantiivi,new
taisteluhelikopteri,substantiivi,new
taistelukärki,substantiivi,old
taistelulähetti,substantiivi,new
taiteilijakoti,substantiivi,new
taiteilijanimi,substantiivi,old
taitolaji,substantiivi,new
taituri,substantiivi,new
taiturointi,substantiivi,new
taivaanekvaattori,substantiivi,new
taivaankansi,substantiivi,old
taivaanlaki,substantiivi,old
taivaansini,substantiivi,old
taivaanvuohi,substantiivi,old
taivutustyyppi,substantiivi,new
takaiskuventtiili,substantiivi,new
takakontti,substantiivi,new
takaovi,substantiivi,old
takapuoli,substantiivi,old
takapuskuri,substantiivi,new
takatalvi,substantiivi,old
takatuuppari,substantiivi,new
takavarikointi,substantiivi,new
takavokaali,substantiivi,new
takilointi,substantiivi,new
takimmaisempi,adjektiivi,old
takini,substantiivi,new
takkatuli,substantiivi,old
takki,substantiivi,new
takometri,substantiivi,new
taksamittari,substantiivi,new
taksi,substantiivi,new
taksikuski,substantiivi,new
taksirenki,substantiivi,new
taksisuhari,substantiivi,new
taksoni,substantiivi,new
taksvärkki,substantiivi,new
taktikointi,substantiivi,new
takymetri,substantiivi,new
talentti,substantiivi,new
tali,substantiivi,new
talidomidi,substantiivi,new
talismaani,substantiivi,new
talitintti,substantiivi,new
taljajousi,substantiivi,old
talkkari,substantiivi,new
talkki,substantiivi,new
talletuspankki,substantiivi,new
talletustili,substantiivi,new
talli,substantiivi,new
talonki,substantiivi,new
talonviini,substantiivi,new
talopaketti,substantiivi,new
talouspaperi,substantiivi,new
taloussiirappi,substantiivi,new
talousvesi,substantiivi,old
taltiointi,substantiivi,new
talventähti,substantiivi,old
talvi,substantiivi,old
talvikeli,substantiivi,new
talvikki,substantiivi,new
talvikkikasvi,substantiivi,new
talvitakki,substantiivi,new
talviturkki,substantiivi,new
talviuni,substantiivi,old
tamaani,substantiivi,new
tamariini,substantiivi,new
tamarindi,substantiivi,new
tamariski,substantiivi,new
tamburiini,substantiivi,new
tamili,substantiivi,new
tammenlehtisalaatti,substantiivi,new
tammi,substantiivi,old
tammihiiri,substantiivi,old
tammipeli,substantiivi,new
tammitynnyri,substantiivi,new
tamponi,substantiivi,new
tamppi,substantiivi,new
tampuuri,substantiivi,new
tangentti,substantiivi,new
tankkeri,substantiivi,new
tankki,substantiivi,new
tanskandoggi,substantiivi,new
tanssi,substantiivi,new
tanssimusiikki,substantiivi,new
tanssiparketti,substantiivi,new
tanssitauti,substantiivi,new
tantaali,substantiivi,new
tantieemi,substantiivi,new
taoismi,substantiivi,new
tapani,substantiivi,new
tapetointi,substantiivi,new
tapetti,substantiivi,new
tapettiliisteri,substantiivi,new
tapiiri,substantiivi,new
taponlehti,substantiivi,old
tappi,substantiivi,new
tappioputki,substantiivi,old
tapuli,substantiivi,new
tapulikaupunki,substantiivi,new
tarhaturpiaali,substantiivi,new
tarhatyranni,substantiivi,new
tarhatyräkki,substantiivi,new
tariffi,substantiivi,new
tariffointi,substantiivi,new
tarinointi,substantiivi,new
tarkkuuskivääri,substantiivi,new
tarpaani,substantiivi,new
tarponi,substantiivi,new
tarralenkkari,substantiivi,new
tartaani,substantiivi,new
tartarpihvi,substantiivi,new
tartraatti,substantiivi,new
tartuntatauti,substantiivi,new
tasapainoaisti,substantiivi,new
tasapeli,substantiivi,new
taskumatti,substantiivi,new
taskuveitsi,substantiivi,old
tasopeili,substantiivi,new
tassi,substantiivi,new
tataari,substantiivi,new
tatami,substantiivi,new
tatarkasvi,substantiivi,new
tattari,substantiivi,new
tatti,substantiivi,new
tatuointi,substantiivi,new
taukomerkki,substantiivi,new
taulukointi,substantiivi,new
tauriini,substantiivi,new
taustamusiikki,substantiivi,new
taustapeili,substantiivi,new
tauti,substantiivi,new
tautioppi,substantiivi,new
tavarahissi,substantiivi,new
tavaramerkki,substantiivi,new
tavi,substantiivi,new
teatteri,substantiivi,new
teekasvi,substantiivi,new
teekkari,substantiivi,new
teekuppi,substantiivi,new
teelehti,substantiivi,old
teepussi,substantiivi,new
teerenpeli,substantiivi,new
teeri,substantiivi,old
teesi,substantiivi,new
teesieni,substantiivi,old
teevati,substantiivi,new
teevesi,substantiivi,old
teiini,substantiivi,new
teikarointi,substantiivi,new
teikki,substantiivi,new
teini,substantiivi,new
teippi,substantiivi,new
teismi,substantiivi,new
teisti,substantiivi,new
tekari,substantiivi,new
teknofiili,substantiivi,new
teknokraatti,substantiivi,new
tekojalokivi,substantiivi,old
tekojärvi,substantiivi,old
tekokieli,substantiivi,old
tekokynsi,substantiivi,old
tekolumi,substantiivi,old
tekosilkki,substantiivi,new
tekstari,substantiivi,new
teksti,substantiivi,new
tekstieditori,substantiivi,new
tekstiili,substantiivi,new
teksturi,substantiivi,new
teksturointi,substantiivi,new
tekstuuri,substantiivi,new
telakointi,substantiivi,new
telefoni,substantiivi,new
telekineesi,substantiivi,new
teleskooppi,substantiivi,new
televisioantenni,substantiivi,new
televisiointi,substantiivi,new
televisiomonitori,substantiivi,new
televisioteatteri,substantiivi,new
teli,substantiivi,new
telki,substantiivi,old
telkkari,substantiivi,new
tellinki,substantiivi,new
telluuri,substantiivi,new
telomeeri,substantiivi,new
temperamentti,substantiivi,new
temporaali,substantiivi,new
temppeli,substantiivi,new
tendenssi,substantiivi,new
tenderi,substantiivi,new
tendiniitti,substantiivi,new
tennari,substantiivi,new
tenori,substantiivi,new
tenorisaksofoni,substantiivi,new
tenosynoviitti,substantiivi,new
tensidi,substantiivi,new
tensiometri,substantiivi,new
tensori,substantiivi,new
tentaattori,substantiivi,new
tentti,substantiivi,new
teodoliitti,substantiivi,new
teollisuushalli,substantiivi,new
teollisuuskaupunki,substantiivi,new
teollisuusrobotti,substantiivi,new
teologi,substantiivi,new
teoriointi,substantiivi,new
terahertsi,substantiivi,new
terapeutti,substantiivi,new
terapointi,substantiivi,new
terassi,substantiivi,new
teratogeeni,substantiivi,new
teratogeneesi,substantiivi,new
terawatti,substantiivi,new
terhi,substantiivi,old
teriyaki,substantiivi,new
termari,substantiivi,new
termi,substantiivi,new
termiini,substantiivi,new
termiitti,substantiivi,new
terminaali,substantiivi,new
terminaattori,substantiivi,new
terminointi,substantiivi,new
termistori,substantiivi,new
termografi,substantiivi,new
termosfääri,substantiivi,new
termostaatti,substantiivi,new
terpeeni,substantiivi,new
terrieri,substantiivi,new
terriini,substantiivi,new
terrori,substantiivi,new
terrorismi,substantiivi,new
terroristi,substantiivi,new
terssi,substantiivi,new
tertiääri,substantiivi,new
tertiäärikausi,substantiivi,old
tertsetti,substantiivi,new
terttualpi,substantiivi,old
tervahovi,substantiivi,new
tervaporvari,substantiivi,new
tervatynnyri,substantiivi,new
terveyskeskuslääkäri,substantiivi,new
terveysoppi,substantiivi,new
terälehti,substantiivi,old
teräsbetoni,substantiivi,new
teräsvaari,substantiivi,new
tesmayrtti,substantiivi,new
tesserakti,substantiivi,new
testamentti,substantiivi,new
testeri,substantiivi,new
testi,substantiivi,new
testosteroni,substantiivi,new
tetraedri,substantiivi,new
tetrahydrokannabinoli,substantiivi,new
tetrametri,substantiivi,new
teutoni,substantiivi,new
tiaiskerttuli,substantiivi,new
tiamiini,substantiivi,new
tiedotusoppi,substantiivi,new
tienesti,substantiivi,new
tienvarsipommi,substantiivi,new
tieteisromaani,substantiivi,new
tietokonepeli,substantiivi,new
tietoliikennesatelliitti,substantiivi,new
tietulli,substantiivi,new
tiibetinspanieli,substantiivi,new
tiikeri,substantiivi,new
tiikki,substantiivi,new
tiikoni,substantiivi,new
tiili,substantiivi,old
tiiliskivi,substantiivi,old
tiiliskiviromaani,substantiivi,new
tiiliuuni,substantiivi,new
tiimalasi,substantiivi,new
tiimi,substantiivi,new
tiirikointi,substantiivi,new
tikankontti,substantiivi,new
tikari,substantiivi,new
tiketti,substantiivi,new
tikkari,substantiivi,new
tikki,substantiivi,new
tikkukaramelli,substantiivi,new
tikkuri,substantiivi,new
tikli,substantiivi,new
tilaelementti,substantiivi,new
tilastointi,substantiivi,new
tilaviini,substantiivi,new
tilavuusprosentti,substantiivi,new
tilhi,substantiivi,old
tili,substantiivi,new
tilikausi,substantiivi,old
tilipussi,substantiivi,new
tilivuosi,substantiivi,old
tiliöinti,substantiivi,new
tilkkutäkki,substantiivi,new
tilli,substantiivi,new
tilpehööri,substantiivi,new
tiltaltti,substantiivi,new
timali,substantiivi,new
timantti,substantiivi,new
